ano,estado,familia,denominacao,quantidade
2014,RIO GRANDE DO SUL,2,00,35,00
2014,RIO GRANDE DO SUL,5,00,181,00
2014,RIO GRANDE DO SUL,5,00,2.113,00
2014,RIO GRANDE DO SUL,10,00,572,00
2014,RIO GRANDE DO SUL,10,00,650,00
2014,RIO GRANDE DO SUL,20,00,1.590,00
2014,RIO GRANDE DO SUL,20,00,6.116,00
2014,RIO GRANDE DO SUL,50,00,7.126,00
2014,RIO GRANDE DO SUL,50,00,1.995,00
2014,RIO GRANDE DO SUL,100,00,7.191,00
2014,RIO GRANDE DO SUL,100,00,3.617,00
2014,RONDÔNIA,2,00,1,00
2014,RONDÔNIA,5,00,16,00
2014,RONDÔNIA,10,00,25,00
2014,RONDÔNIA,10,00,11,00
2014,RONDÔNIA,20,00,52,00
2014,RONDÔNIA,20,00,97,00
2014,RONDÔNIA,50,00,256,00
2014,RONDÔNIA,50,00,236,00
2014,RONDÔNIA,100,00,2.003,00
2014,RONDÔNIA,100,00,280,00
2014,RORAIMA,2,00,1,00
2014,RORAIMA,5,00,2,00
2014,RORAIMA,10,00,5,00
2014,RORAIMA,10,00,2,00
2014,RORAIMA,20,00,1,00
2014,RORAIMA,20,00,95,00
2014,RORAIMA,50,00,49,00
2014,RORAIMA,50,00,13,00
2014,RORAIMA,100,00,37,00
2014,RORAIMA,100,00,21,00
2014,SANTA CATARINA,2,00,45,00
2014,SANTA CATARINA,2,00,3,00
2014,SANTA CATARINA,5,00,100,00
2014,SANTA CATARINA,5,00,588,00
2014,SANTA CATARINA,10,00,365,00
2014,SANTA CATARINA,10,00,76,00
2014,SANTA CATARINA,20,00,3.303,00
2014,SANTA CATARINA,20,00,832,00
2014,SANTA CATARINA,50,00,4.792,00
2014,SANTA CATARINA,50,00,598,00
2014,SANTA CATARINA,100,00,9.286,00
2014,SANTA CATARINA,100,00,1.718,00
2014,SÃO PAULO,2,00,622,00
2014,SÃO PAULO,2,00,61,00
2014,SÃO PAULO,5,00,949,00
2014,SÃO PAULO,5,00,681,00
2014,SÃO PAULO, ,10,00,259,00
2014,SÃO PAULO,10,00,4.989,00
2014,SÃO PAULO,10,00,561,00
2014,SÃO PAULO,20,00,20.020,00
2014,SÃO PAULO,20,00,14.521,00
2014,SÃO PAULO,50,00,19.521,00
2014,SÃO PAULO,50,00,9.600,00
2014,SÃO PAULO,100,00,41.565,00
2014,SÃO PAULO,100,00,48.719,00
2014,SERGIPE,2,00,14,00
2014,SERGIPE,2,00,20,00
2014,SERGIPE,5,00,2,00
2014,SERGIPE,5,00,326,00
2014,SERGIPE,10,00,229,00
2014,SERGIPE,10,00,636,00
2014,SERGIPE,20,00,73,00
2014,SERGIPE,20,00,1.539,00
2014,SERGIPE,50,00,342,00
2014,SERGIPE,50,00,542,00
2014,SERGIPE,100,00,153,00
2014,SERGIPE,100,00,1.385,00
2014,TOCANTINS,2,00,4,00
2014,TOCANTINS,5,00,18,00
2014,TOCANTINS,5,00,6,00
2014,TOCANTINS,10,00,25,00
2014,TOCANTINS,10,00,5,00
2014,TOCANTINS,20,00,87,00
2014,TOCANTINS,20,00,1.682,00
2014,TOCANTINS,50,00,202,00
2014,TOCANTINS,50,00,1.868,00
2014,TOCANTINS,100,00,261,00
2014,TOCANTINS,100,00,652,00
2015,ACRE,2,00,1,00
2015,ACRE,5,00,1,00
2015,ACRE,10,00,4,00
2015,ACRE,10,00,4,00
2015,ACRE,20,00,6,00
2015,ACRE,20,00,45,00
2015,ACRE,50,00,35,00
2015,ACRE,50,00,43,00
2015,ACRE,100,00,203,00
2015,ACRE,100,00,114,00
2015,ALAGOAS,2,00,1,00
2015,ALAGOAS,5,00,34,00
2015,ALAGOAS,5,00,16,00
2015,ALAGOAS,10,00,30,00
2015,ALAGOAS,10,00,66,00
2015,ALAGOAS,20,00,91,00
2015,ALAGOAS,20,00,350,00
2015,ALAGOAS,50,00,127,00
2015,ALAGOAS,50,00,282,00
2015,ALAGOAS,100,00,143,00
2015,ALAGOAS,100,00,1.974,00
2015,AMAPÁ,2,00,2,00
2015,AMAPÁ,2,00,2,00
2015,AMAPÁ,5,00,2,00
2015,AMAPÁ,5,00,3,00
2015,AMAPÁ,10,00,3,00
2015,AMAPÁ,20,00,78,00
2015,AMAPÁ,50,00,12,00
2015,AMAPÁ,50,00,206,00
2015,AMAPÁ,100,00,9,00
2015,AMAPÁ,100,00,392,00
2015,AMAZONAS,2,00,2,00
2015,AMAZONAS,2,00,1,00
2015,AMAZONAS,5,00,8,00
2015,AMAZONAS,5,00,28,00
2015,AMAZONAS,10,00,9,00
2015,AMAZONAS,10,00,23,00
2015,AMAZONAS,20,00,15,00
2015,AMAZONAS,20,00,505,00
2015,AMAZONAS,50,00,512,00
2015,AMAZONAS,50,00,238,00
2015,AMAZONAS,100,00,1.473,00
2015,AMAZONAS,100,00,454,00
2015,BAHIA,2,00,20,00
2015,BAHIA,2,00,11,00
2015,BAHIA,5,00,114,00
2015,BAHIA,5,00,176,00
2015,BAHIA, ,10,00,6,00
2015,BAHIA,10,00,226,00
2015,BAHIA,10,00,537,00
2015,BAHIA,20,00,477,00
2015,BAHIA,20,00,3.367,00
2015,BAHIA,50,00,2.908,00
2015,BAHIA,50,00,3.247,00
2015,BAHIA,100,00,2.274,00
2015,BAHIA,100,00,7.136,00
2015,CEARÁ,2,00,3,00
2015,CEARÁ,2,00,2,00
2015,CEARÁ,5,00,6,00
2015,CEARÁ,5,00,43,00
2015,CEARÁ,10,00,60,00
2015,CEARÁ,10,00,56,00
2015,CEARÁ,20,00,166,00
2015,CEARÁ,20,00,899,00
2015,CEARÁ,50,00,668,00
2015,CEARÁ,50,00,1.310,00
2015,CEARÁ,100,00,1.304,00
2015,CEARÁ,100,00,3.939,00
2015,DISTRITO FEDERAL,2,00,18,00
2015,DISTRITO FEDERAL,2,00,8,00
2015,DISTRITO FEDERAL,5,00,56,00
2015,DISTRITO FEDERAL,5,00,54,00
2015,DISTRITO FEDERAL,10,00,66,00
2015,DISTRITO FEDERAL,10,00,74,00
2015,DISTRITO FEDERAL,20,00,438,00
2015,DISTRITO FEDERAL,20,00,473,00
2015,DISTRITO FEDERAL,50,00,892,00
2015,DISTRITO FEDERAL,50,00,288,00
2015,DISTRITO FEDERAL,100,00,782,00
2015,DISTRITO FEDERAL,100,00,5.656,00
2015,ESPÍRITO SANTO,2,00,18,00
2015,ESPÍRITO SANTO,2,00,1,00
2015,ESPÍRITO SANTO,5,00,34,00
2015,ESPÍRITO SANTO,5,00,12,00
2015,ESPÍRITO SANTO,10,00,83,00
2015,ESPÍRITO SANTO,10,00,43,00
2015,ESPÍRITO SANTO,20,00,189,00
2015,ESPÍRITO SANTO,20,00,1.075,00
2015,ESPÍRITO SANTO,50,00,874,00
2015,ESPÍRITO SANTO,50,00,616,00
2015,ESPÍRITO SANTO,100,00,1.596,00
2015,ESPÍRITO SANTO,100,00,1.791,00
2015,GOIÁS,2,00,21,00
2015,GOIÁS,2,00,7,00
2015,GOIÁS,5,00,117,00
2015,GOIÁS,5,00,133,00
2015,GOIÁS,10,00,145,00
2015,GOIÁS,10,00,60,00
2015,GOIÁS,20,00,980,00
2015,GOIÁS,20,00,940,00
2015,GOIÁS,50,00,2.160,00
2015,GOIÁS,50,00,1.299,00
2015,GOIÁS,100,00,4.972,00
2015,GOIÁS,100,00,10.158,00
2015,MARANHÃO,2,00,2,00
2015,MARANHÃO,2,00,3,00
2015,MARANHÃO,5,00,3,00
2015,MARANHÃO,5,00,37,00
2015,MARANHÃO,10,00,9,00
2015,MARANHÃO,10,00,38,00
2015,MARANHÃO,20,00,200,00
2015,MARANHÃO,20,00,1.430,00
2015,MARANHÃO,50,00,275,00
2015,MARANHÃO,50,00,653,00
2015,MARANHÃO,100,00,589,00
2015,MARANHÃO,100,00,4.408,00
2015,MATO GROSSO,2,00,16,00
2015,MATO GROSSO,2,00,5,00
2015,MATO GROSSO,5,00,20,00
2015,MATO GROSSO,5,00,21,00
2015,MATO GROSSO,10,00,69,00
2015,MATO GROSSO,10,00,30,00
2015,MATO GROSSO,20,00,596,00
2015,MATO GROSSO,20,00,229,00
2015,MATO GROSSO,50,00,690,00
2015,MATO GROSSO,50,00,839,00
2015,MATO GROSSO,100,00,372,00
2015,MATO GROSSO,100,00,1.033,00
2015,MATO GROSSO DO SUL,2,00,2,00
2015,MATO GROSSO DO SUL,2,00,1,00
2015,MATO GROSSO DO SUL,5,00,14,00
2015,MATO GROSSO DO SUL,5,00,13,00
2015,MATO GROSSO DO SUL,10,00,3.027,00
2015,MATO GROSSO DO SUL,10,00,9,00
2015,MATO GROSSO DO SUL,20,00,1.310,00
2015,MATO GROSSO DO SUL,20,00,60,00
2015,MATO GROSSO DO SUL,50,00,1.617,00
2015,MATO GROSSO DO SUL,50,00,868,00
2015,MATO GROSSO DO SUL,100,00,312,00
2015,MATO GROSSO DO SUL,100,00,257,00
2015,MINAS GERAIS,2,00,317,00
2015,MINAS GERAIS,2,00,34,00
2015,MINAS GERAIS,5,00,1.756,00
2015,MINAS GERAIS,5,00,445,00
2015,MINAS GERAIS, ,10,00,54,00
2015,MINAS GERAIS,10,00,1.341,00
2015,MINAS GERAIS,10,00,1.070,00
2015,MINAS GERAIS,20,00,2.576,00
2015,MINAS GERAIS,20,00,4.746,00
2015,MINAS GERAIS,50,00,6.645,00
2015,MINAS GERAIS,50,00,3.907,00
2015,MINAS GERAIS,100,00,8.919,00
2015,MINAS GERAIS,100,00,13.232,00
2015,PARÁ,2,00,3,00
2015,PARÁ,5,00,74,00
2015,PARÁ,5,00,25,00
2015,PARÁ,10,00,1.234,00
2015,PARÁ,10,00,59,00
2015,PARÁ,20,00,134,00
2015,PARÁ,20,00,1.307,00
2015,PARÁ,50,00,1.490,00
2015,PARÁ,50,00,1.535,00
2015,PARÁ,100,00,713,00
2015,PARÁ,100,00,3.767,00
2015,PARAÍBA,2,00,12,00
2015,PARAÍBA,2,00,4,00
2015,PARAÍBA,5,00,50,00
2015,PARAÍBA,5,00,14,00
2015,PARAÍBA,10,00,25,00
2015,PARAÍBA,10,00,32,00
2015,PARAÍBA,20,00,68,00
2015,PARAÍBA,20,00,362,00
2015,PARAÍBA,50,00,432,00
2015,PARAÍBA,50,00,438,00
2015,PARAÍBA,100,00,421,00
2015,PARAÍBA,100,00,1.748,00
2015,PARANÁ,2,00,32,00
2015,PARANÁ,2,00,10,00
2015,PARANÁ,5,00,98,00
2015,PARANÁ,5,00,362,00
2015,PARANÁ, ,10,00,3,00
2015,PARANÁ,10,00,473,00
2015,PARANÁ,10,00,47,00
2015,PARANÁ,20,00,2.586,00
2015,PARANÁ,20,00,1.156,00
2015,PARANÁ,50,00,8.238,00
2015,PARANÁ,50,00,3.364,00
2015,PARANÁ,100,00,9.342,00
2015,PARANÁ,100,00,6.920,00
2015,PERNAMBUCO,2,00,56,00
2015,PERNAMBUCO,2,00,32,00
2015,PERNAMBUCO,5,00,64,00
2015,PERNAMBUCO,5,00,153,00
2015,PERNAMBUCO, ,10,00,2,00
2015,PERNAMBUCO,10,00,469,00
2015,PERNAMBUCO,10,00,286,00
2015,PERNAMBUCO,20,00,538,00
2015,PERNAMBUCO,20,00,2.711,00
2015,PERNAMBUCO,50,00,2.490,00
2015,PERNAMBUCO,50,00,953,00
2015,PERNAMBUCO,100,00,1.163,00
2015,PERNAMBUCO,100,00,5.019,00
2015,PIAUÍ,5,00,3,00
2015,PIAUÍ,5,00,44,00
2015,PIAUÍ,10,00,46,00
2015,PIAUÍ,10,00,7,00
2015,PIAUÍ,20,00,59,00
2015,PIAUÍ,20,00,223,00
2015,PIAUÍ,50,00,494,00
2015,PIAUÍ,50,00,277,00
2015,PIAUÍ,100,00,367,00
2015,PIAUÍ,100,00,2.403,00
2015,RIO DE JANEIRO,2,00,48,00
2015,RIO DE JANEIRO,2,00,53,00
2015,RIO DE JANEIRO,5,00,361,00
2015,RIO DE JANEIRO,5,00,517,00
2015,RIO DE JANEIRO, ,10,00,1,00
2015,RIO DE JANEIRO,10,00,497,00
2015,RIO DE JANEIRO,10,00,330,00
2015,RIO DE JANEIRO,20,00,5.188,00
2015,RIO DE JANEIRO,20,00,3.581,00
2015,RIO DE JANEIRO,50,00,22.202,00
2015,RIO DE JANEIRO,50,00,4.678,00
2015,RIO DE JANEIRO,100,00,11.254,00
2015,RIO DE JANEIRO,100,00,12.508,00
2015,RIO GRANDE DO NORTE,1,00,1,00
2015,RIO GRANDE DO NORTE,2,00,3,00
2015,RIO GRANDE DO NORTE,5,00,20,00
2015,RIO GRANDE DO NORTE,5,00,8,00
2015,RIO GRANDE DO NORTE, ,10,00,1,00
2015,RIO GRANDE DO NORTE,10,00,38,00
2015,RIO GRANDE DO NORTE,10,00,25,00
2015,RIO GRANDE DO NORTE,20,00,132,00
2015,RIO GRANDE DO NORTE,20,00,154,00
2015,RIO GRANDE DO NORTE,50,00,381,00
2015,RIO GRANDE DO NORTE,50,00,655,00
2015,RIO GRANDE DO NORTE,100,00,498,00
2015,RIO GRANDE DO NORTE,100,00,1.866,00
2015,RIO GRANDE DO SUL,2,00,35,00
2015,RIO GRANDE DO SUL,2,00,21,00
2015,RIO GRANDE DO SUL,5,00,139,00
2015,RIO GRANDE DO SUL,5,00,472,00
2015,RIO GRANDE DO SUL,10,00,451,00
2015,RIO GRANDE DO SUL,10,00,341,00
2015,RIO GRANDE DO SUL,20,00,749,00
2015,RIO GRANDE DO SUL,20,00,3.899,00
2015,RIO GRANDE DO SUL,50,00,3.955,00
2015,RIO GRANDE DO SUL,50,00,2.214,00
2015,RIO GRANDE DO SUL,100,00,7.704,00
2015,RIO GRANDE DO SUL,100,00,3.264,00
2015,RONDÔNIA,2,00,1,00
2015,RONDÔNIA,5,00,14,00
2015,RONDÔNIA,10,00,21,00
2015,RONDÔNIA,10,00,481,00
2015,RONDÔNIA,20,00,79,00
2015,RONDÔNIA,20,00,365,00
2015,RONDÔNIA,50,00,373,00
2015,RONDÔNIA,50,00,388,00
2015,RONDÔNIA,100,00,505,00
2015,RONDÔNIA,100,00,1.047,00
2015,RORAIMA,5,00,1,00
2015,RORAIMA,10,00,3,00
2015,RORAIMA,10,00,6,00
2015,RORAIMA,20,00,1,00
2015,RORAIMA,20,00,54,00
2015,RORAIMA,50,00,12,00
2015,RORAIMA,50,00,20,00
2015,RORAIMA,100,00,38,00
2015,RORAIMA,100,00,116,00
2015,SANTA CATARINA,2,00,11,00
2015,SANTA CATARINA,2,00,3,00
2015,SANTA CATARINA,5,00,84,00
2015,SANTA CATARINA,5,00,240,00
2015,SANTA CATARINA,10,00,185,00
2015,SANTA CATARINA,10,00,66,00
2015,SANTA CATARINA,20,00,1.633,00
2015,SANTA CATARINA,20,00,701,00
2015,SANTA CATARINA,50,00,5.282,00
2015,SANTA CATARINA,50,00,1.500,00
2015,SANTA CATARINA,100,00,7.465,00
2015,SANTA CATARINA,100,00,4.927,00
2015,SÃO PAULO,2,00,279,00
2015,SÃO PAULO,2,00,142,00
2015,SÃO PAULO,5,00,524,00
2015,SÃO PAULO,5,00,634,00
2015,SÃO PAULO, ,10,00,24,00
2015,SÃO PAULO,10,00,2.433,00
2015,SÃO PAULO,10,00,1.049,00
2015,SÃO PAULO,20,00,9.910,00
2015,SÃO PAULO,20,00,15.881,00
2015,SÃO PAULO,50,00,18.582,00
2015,SÃO PAULO,50,00,12.867,00
2015,SÃO PAULO,100,00,47.279,00
2015,SÃO PAULO,100,00,46.282,00
2015,SERGIPE,2,00,3,00
2015,SERGIPE,2,00,4,00
2015,SERGIPE,5,00,8,00
2015,SERGIPE,5,00,80,00
2015,SERGIPE,10,00,21,00
2015,SERGIPE,10,00,484,00
2015,SERGIPE,20,00,25,00
2015,SERGIPE,20,00,416,00
2015,SERGIPE,50,00,128,00
2015,SERGIPE,50,00,1.608,00
2015,SERGIPE,100,00,108,00
2015,SERGIPE,100,00,1.357,00
2015,TOCANTINS,5,00,4,00
2015,TOCANTINS,5,00,5,00
2015,TOCANTINS, ,10,00,1,00
2015,TOCANTINS,10,00,7,00
2015,TOCANTINS,10,00,7,00
2015,TOCANTINS,20,00,30,00
2015,TOCANTINS,20,00,162,00
2015,TOCANTINS,50,00,110,00
2015,TOCANTINS,50,00,207,00
2015,TOCANTINS,100,00,470,00
2015,TOCANTINS,100,00,1.543,00
2016,ACRE,5,00,1,00
2016,ACRE,5,00,4,00
2016,ACRE,10,00,3,00
2016,ACRE,10,00,1,00
2016,ACRE,20,00,1,00
2016,ACRE,20,00,35,00
2016,ACRE,50,00,30,00
2016,ACRE,50,00,105,00
2016,ACRE,100,00,43,00
2016,ACRE,100,00,374,00
2016,ALAGOAS,2,00,2,00
2016,ALAGOAS,2,00,2,00
2016,ALAGOAS,5,00,10,00
2016,ALAGOAS,5,00,16,00
2016,ALAGOAS, ,10,00,3,00
2016,ALAGOAS,10,00,22,00
2016,ALAGOAS,10,00,89,00
2016,ALAGOAS,20,00,49,00
2016,ALAGOAS,20,00,422,00
2016,ALAGOAS,50,00,97,00
2016,ALAGOAS,50,00,226,00
2016,ALAGOAS,100,00,135,00
2016,ALAGOAS,100,00,1.348,00
2016,AMAPÁ,5,00,2,00
2016,AMAPÁ,5,00,5,00
2016,AMAPÁ,10,00,13,00
2016,AMAPÁ,20,00,169,00
2016,AMAPÁ,50,00,21,00
2016,AMAPÁ,50,00,165,00
2016,AMAPÁ,100,00,14,00
2016,AMAPÁ,100,00,239,00
2016,AMAZONAS,2,00,1,00
2016,AMAZONAS,2,00,10,00
2016,AMAZONAS,5,00,20,00
2016,AMAZONAS,5,00,15,00
2016,AMAZONAS,10,00,18,00
2016,AMAZONAS,10,00,60,00
2016,AMAZONAS,20,00,8,00
2016,AMAZONAS,20,00,325,00
2016,AMAZONAS,50,00,174,00
2016,AMAZONAS,50,00,212,00
2016,AMAZONAS,100,00,631,00
2016,AMAZONAS,100,00,774,00
2016,BAHIA,2,00,4,00
2016,BAHIA,2,00,47,00
2016,BAHIA,5,00,47,00
2016,BAHIA,5,00,311,00
2016,BAHIA, ,10,00,59,00
2016,BAHIA,10,00,138,00
2016,BAHIA,10,00,608,00
2016,BAHIA,20,00,430,00
2016,BAHIA,20,00,3.227,00
2016,BAHIA,50,00,2.522,00
2016,BAHIA,50,00,3.799,00
2016,BAHIA,100,00,2.588,00
2016,BAHIA,100,00,6.839,00
2016,CEARÁ,2,00,3,00
2016,CEARÁ,2,00,2,00
2016,CEARÁ,5,00,24,00
2016,CEARÁ,5,00,61,00
2016,CEARÁ, ,10,00,1,00
2016,CEARÁ,10,00,83,00
2016,CEARÁ,10,00,85,00
2016,CEARÁ,20,00,63,00
2016,CEARÁ,20,00,430,00
2016,CEARÁ,50,00,643,00
2016,CEARÁ,50,00,1.478,00
2016,CEARÁ,100,00,514,00
2016,CEARÁ,100,00,21.214,00
2016,DISTRITO FEDERAL,2,00,22,00
2016,DISTRITO FEDERAL,2,00,7,00
2016,DISTRITO FEDERAL,5,00,138,00
2016,DISTRITO FEDERAL,5,00,56,00
2016,DISTRITO FEDERAL, ,10,00,1,00
2016,DISTRITO FEDERAL,10,00,105,00
2016,DISTRITO FEDERAL,10,00,34,00
2016,DISTRITO FEDERAL,20,00,148,00
2016,DISTRITO FEDERAL,20,00,266,00
2016,DISTRITO FEDERAL,50,00,832,00
2016,DISTRITO FEDERAL,50,00,12.759,00
2016,DISTRITO FEDERAL,100,00,954,00
2016,DISTRITO FEDERAL,100,00,4.506,00
2016,ESPÍRITO SANTO,1,00,1,00
2016,ESPÍRITO SANTO,2,00,77,00
2016,ESPÍRITO SANTO,2,00,10,00
2016,ESPÍRITO SANTO,5,00,160,00
2016,ESPÍRITO SANTO,5,00,49,00
2016,ESPÍRITO SANTO,10,00,236,00
2016,ESPÍRITO SANTO,10,00,99,00
2016,ESPÍRITO SANTO,20,00,128,00
2016,ESPÍRITO SANTO,20,00,1.036,00
2016,ESPÍRITO SANTO,50,00,746,00
2016,ESPÍRITO SANTO,50,00,954,00
2016,ESPÍRITO SANTO,100,00,1.199,00
2016,ESPÍRITO SANTO,100,00,2.409,00
2016,GOIÁS,2,00,24,00
2016,GOIÁS,2,00,9,00
2016,GOIÁS,5,00,400,00
2016,GOIÁS,5,00,106,00
2016,GOIÁS, ,10,00,36,00
2016,GOIÁS,10,00,277,00
2016,GOIÁS,10,00,98,00
2016,GOIÁS,20,00,470,00
2016,GOIÁS,20,00,1.185,00
2016,GOIÁS,50,00,1.710,00
2016,GOIÁS,50,00,2.257,00
2016,GOIÁS,100,00,1.394,00
2016,GOIÁS,100,00,9.572,00
2016,MARANHÃO,2,00,2,00
2016,MARANHÃO,5,00,4,00
2016,MARANHÃO,5,00,25,00
2016,MARANHÃO,10,00,16,00
2016,MARANHÃO,10,00,76,00
2016,MARANHÃO,20,00,35,00
2016,MARANHÃO,20,00,1.155,00
2016,MARANHÃO,50,00,206,00
2016,MARANHÃO,50,00,525,00
2016,MARANHÃO,100,00,266,00
2016,MARANHÃO,100,00,3.467,00
2016,MATO GROSSO,2,00,5,00
2016,MATO GROSSO,2,00,3,00
2016,MATO GROSSO,5,00,16,00
2016,MATO GROSSO,5,00,34,00
2016,MATO GROSSO,10,00,178,00
2016,MATO GROSSO,10,00,108,00
2016,MATO GROSSO,20,00,269,00
2016,MATO GROSSO,20,00,209,00
2016,MATO GROSSO,50,00,628,00
2016,MATO GROSSO,50,00,740,00
2016,MATO GROSSO,100,00,1.533,00
2016,MATO GROSSO,100,00,2.009,00
2016,MATO GROSSO DO SUL,2,00,5,00
2016,MATO GROSSO DO SUL,5,00,16,00
2016,MATO GROSSO DO SUL,5,00,4,00
2016,MATO GROSSO DO SUL,10,00,18,00
2016,MATO GROSSO DO SUL,10,00,27,00
2016,MATO GROSSO DO SUL,20,00,653,00
2016,MATO GROSSO DO SUL,20,00,181,00
2016,MATO GROSSO DO SUL,50,00,668,00
2016,MATO GROSSO DO SUL,50,00,3.336,00
2016,MATO GROSSO DO SUL,100,00,419,00
2016,MATO GROSSO DO SUL,100,00,563,00
2016,MINAS GERAIS,2,00,119,00
2016,MINAS GERAIS,2,00,152,00
2016,MINAS GERAIS,5,00,708,00
2016,MINAS GERAIS,5,00,553,00
2016,MINAS GERAIS, ,10,00,87,00
2016,MINAS GERAIS,10,00,2.197,00
2016,MINAS GERAIS,10,00,1.226,00
2016,MINAS GERAIS,20,00,2.541,00
2016,MINAS GERAIS,20,00,3.726,00
2016,MINAS GERAIS,50,00,7.380,00
2016,MINAS GERAIS,50,00,5.851,00
2016,MINAS GERAIS,100,00,13.231,00
2016,MINAS GERAIS,100,00,16.567,00
2016,PARÁ,2,00,1,00
2016,PARÁ,5,00,6,00
2016,PARÁ,5,00,8,00
2016,PARÁ,10,00,16,00
2016,PARÁ,10,00,20,00
2016,PARÁ,20,00,77,00
2016,PARÁ,20,00,1.129,00
2016,PARÁ,50,00,1.287,00
2016,PARÁ,50,00,1.084,00
2016,PARÁ,100,00,435,00
2016,PARÁ,100,00,3.173,00
2016,PARAÍBA,2,00,12,00
2016,PARAÍBA,5,00,1,00
2016,PARAÍBA,5,00,11,00
2016,PARAÍBA,10,00,9,00
2016,PARAÍBA,10,00,120,00
2016,PARAÍBA,20,00,63,00
2016,PARAÍBA,20,00,328,00
2016,PARAÍBA,50,00,297,00
2016,PARAÍBA,50,00,272,00
2016,PARAÍBA,100,00,219,00
2016,PARAÍBA,100,00,1.517,00
2016,PARANÁ,2,00,77,00
2016,PARANÁ,2,00,21,00
2016,PARANÁ,5,00,149,00
2016,PARANÁ,5,00,169,00
2016,PARANÁ, ,10,00,1,00
2016,PARANÁ,10,00,347,00
2016,PARANÁ,10,00,134,00
2016,PARANÁ,20,00,2.506,00
2016,PARANÁ,20,00,1.392,00
2016,PARANÁ,50,00,5.190,00
2016,PARANÁ,50,00,4.124,00
2016,PARANÁ,100,00,6.446,00
2016,PARANÁ,100,00,11.899,00
2016,PERNAMBUCO,2,00,11,00
2016,PERNAMBUCO,2,00,35,00
2016,PERNAMBUCO,5,00,35,00
2016,PERNAMBUCO,5,00,236,00
2016,PERNAMBUCO, ,10,00,4,00
2016,PERNAMBUCO,10,00,60,00
2016,PERNAMBUCO,10,00,1.106,00
2016,PERNAMBUCO,20,00,117,00
2016,PERNAMBUCO,20,00,5.283,00
2016,PERNAMBUCO,50,00,1.422,00
2016,PERNAMBUCO,50,00,1.159,00
2016,PERNAMBUCO,100,00,811,00
2016,PERNAMBUCO,100,00,4.197,00
2016,PIAUÍ,2,00,1,00
2016,PIAUÍ,5,00,9,00
2016,PIAUÍ,5,00,5,00
2016,PIAUÍ,10,00,21,00
2016,PIAUÍ,10,00,15,00
2016,PIAUÍ,20,00,26,00
2016,PIAUÍ,20,00,393,00
2016,PIAUÍ,50,00,256,00
2016,PIAUÍ,50,00,242,00
2016,PIAUÍ,100,00,164,00
2016,PIAUÍ,100,00,2.115,00
2016,RIO DE JANEIRO,2,00,26,00
2016,RIO DE JANEIRO,2,00,64,00
2016,RIO DE JANEIRO,5,00,348,00
2016,RIO DE JANEIRO,5,00,789,00
2016,RIO DE JANEIRO,10,00,1.072,00
2016,RIO DE JANEIRO,10,00,219,00
2016,RIO DE JANEIRO,20,00,1.567,00
2016,RIO DE JANEIRO,20,00,4.878,00
2016,RIO DE JANEIRO,50,00,12.304,00
2016,RIO DE JANEIRO,50,00,8.318,00
2016,RIO DE JANEIRO,100,00,15.138,00
2016,RIO DE JANEIRO,100,00,9.423,00
2016,RIO GRANDE DO NORTE,2,00,1,00
2016,RIO GRANDE DO NORTE,5,00,6,00
2016,RIO GRANDE DO NORTE,5,00,13,00
2016,RIO GRANDE DO NORTE,10,00,26,00
2016,RIO GRANDE DO NORTE,10,00,60,00
2016,RIO GRANDE DO NORTE,20,00,34,00
2016,RIO GRANDE DO NORTE,20,00,181,00
2016,RIO GRANDE DO NORTE,50,00,366,00
2016,RIO GRANDE DO NORTE,50,00,362,00
2016,RIO GRANDE DO NORTE,100,00,373,00
2016,RIO GRANDE DO NORTE,100,00,1.084,00
2016,RIO GRANDE DO SUL,2,00,162,00
2016,RIO GRANDE DO SUL,2,00,41,00
2016,RIO GRANDE DO SUL,5,00,604,00
2016,RIO GRANDE DO SUL,5,00,422,00
2016,RIO GRANDE DO SUL,10,00,1.262,00
2016,RIO GRANDE DO SUL,10,00,460,00
2016,RIO GRANDE DO SUL,20,00,751,00
2016,RIO GRANDE DO SUL,20,00,2.931,00
2016,RIO GRANDE DO SUL,50,00,2.613,00
2016,RIO GRANDE DO SUL,50,00,2.317,00
2016,RIO GRANDE DO SUL,100,00,6.316,00
2016,RIO GRANDE DO SUL,100,00,11.677,00
2016,RONDÔNIA,2,00,6,00
2016,RONDÔNIA,5,00,12,00
2016,RONDÔNIA,5,00,4,00
2016,RONDÔNIA,10,00,20,00
2016,RONDÔNIA,10,00,11,00
2016,RONDÔNIA,20,00,24,00
2016,RONDÔNIA,20,00,454,00
2016,RONDÔNIA,50,00,180,00
2016,RONDÔNIA,50,00,386,00
2016,RONDÔNIA,100,00,203,00
2016,RONDÔNIA,100,00,1.797,00
2016,RORAIMA,10,00,6,00
2016,RORAIMA,20,00,1,00
2016,RORAIMA,20,00,26,00
2016,RORAIMA,50,00,33,00
2016,RORAIMA,50,00,12,00
2016,RORAIMA,100,00,57,00
2016,RORAIMA,100,00,104,00
2016,SANTA CATARINA,2,00,8,00
2016,SANTA CATARINA,2,00,8,00
2016,SANTA CATARINA,5,00,146,00
2016,SANTA CATARINA,5,00,108,00
2016,SANTA CATARINA,10,00,327,00
2016,SANTA CATARINA,10,00,88,00
2016,SANTA CATARINA,20,00,2.100,00
2016,SANTA CATARINA,20,00,2.908,00
2016,SANTA CATARINA,50,00,3.311,00
